Date,Open,High,Low,Close,Volume,AdjClose
11/17/2004,11132.05,11192.33,11127.2,11131.29,69400,11131.29
11/18/2004,11182.09,11235.32,11062.73,11082.42,73800,11082.42
11/19/2004,11120.94,11158.45,11077.09,11082.84,61400,11082.84
11/22/2004,10956.41,10956.41,10769.52,10849.39,67000,10849.39
11/24/2004,10832.02,10915.2,10828.11,10872.33,60800,10872.33
11/25/2004,10853.1,10900.34,10818.24,10900.34,62200,10900.34
11/26/2004,10924.45,10927.44,10816.38,10833.75,67000,10833.75
11/29/2004,10844.36,11013.3,10844.31,10977.89,74000,10977.89
11/30/2004,10909.25,10923.56,10841.27,10899.25,67600,10899.25
12/1/2004,10790.45,10800.33,10721.59,10784.25,64000,10784.25
12/2/2004,10922.57,10995.38,10912.87,10973.07,67800,10973.07
12/3/2004,11064.25,11107.1,11059.56,11074.89,76400,11074.89
12/6/2004,11021.16,11026.86,10959.49,10981.96,74200,10981.96
12/7/2004,10971.21,11001.68,10863.81,10873.63,58000,10873.63
12/8/2004,10808.44,10948.97,10808.44,10941.37,65800,10941.37
12/9/2004,10930.87,10930.87,10742.73,10776.63,73800,10776.63
12/10/2004,10730.38,10828.67,10730.38,10756.8,147800,10756.8
12/13/2004,10825.06,10854.76,10785.59,10789.25,62000,10789.25
12/14/2004,10842.8,10941.7,10821.36,10915.58,68800,10915.58
12/15/2004,10952.71,10999.92,10921.65,10956.46,69000,10956.46
12/16/2004,10909.29,10980.21,10871.69,10924.37,63200,10924.37
12/17/2004,10939.2,11130.82,10921.81,11078.32,68000,11078.32
12/20/2004,11073.55,11129.13,11036.8,11103.42,59200,11103.42
12/21/2004,11125.22,11186.71,11125.22,11125.92,67600,11125.92
12/22/2004,11205.92,11240.18,11193.67,11209.44,79600,11209.44
12/24/2004,11302.46,11369.98,11302.46,11365.48,72000,11365.48
12/27/2004,11374.52,11383.1,11325.46,11362.35,46400,11362.35
12/28/2004,11314.4,11424.13,11314.4,11424.13,64600,11424.13
12/29/2004,11481.32,11500.95,11381.56,11381.56,60200,11381.56
12/30/2004,11462.31,11489.28,11454.94,11488.76,29800,11488.76
1/4/2005,11458.27,11547.02,11431.57,11517.75,41000,11517.75
1/5/2005,11458.92,11461.1,11416.97,11437.52,77600,11437.52
1/6/2005,11372.35,11492.26,11372.21,11492.26,87000,11492.26
1/7/2005,11528.69,11528.69,11432.19,11433.24,72200,11433.24
1/11/2005,11495.46,11580.69,11495.46,11539.99,87800,11539.99
1/12/2005,11537.6,11548.89,11449.49,11453.39,85000,11453.39
1/13/2005,11398.94,11424.68,11355.05,11358.22,69400,11358.22
1/14/2005,11341.8,11491.18,11320.49,11438.39,111400,11438.39
1/17/2005,11475.2,11535.86,11453.86,11487.1,100600,11487.1
1/18/2005,11504.16,11509.4,11401.32,11423.26,106400,11423.26
1/19/2005,11467.74,11486.93,11396.43,11405.34,89600,11405.34
1/20/2005,11335.12,11335.12,11259.27,11284.77,86200,11284.77
1/21/2005,11226.07,11290.14,11222.24,11238.37,74600,11238.37
1/24/2005,11213.03,11303.21,11212.63,11289.49,75400,11289.49
1/25/2005,11261.62,11276.91,11214.6,11276.91,81600,11276.91
1/26/2005,11346.81,11379.57,11329.42,11376.57,108200,11376.57
1/27/2005,11390.09,11390.09,11316.3,11341.31,85800,11341.31
1/28/2005,11334.41,11340.28,11218.88,11320.58,87800,11320.58
1/31/2005,11296.99,11467.5,11266.09,11387.59,88200,11387.59
2/1/2005,11422.02,11422.02,11330.06,11384.4,104000,11384.4
2/2/2005,11432.34,11447.28,11399.62,11407.14,103800,11407.14
2/3/2005,11430.9,11444.18,11344.41,11389.35,102800,11389.35
2/4/2005,11381.5,11383.05,11271.04,11360.4,89000,11360.4
2/7/2005,11393.04,11531.25,11381.78,11499.86,72600,11499.86
2/8/2005,11504.12,11519.03,11464.34,11490.43,105400,11490.43
2/9/2005,11519.9,11538.13,11457.96,11473.35,111200,11473.35
2/10/2005,11434.89,11553.73,11414.99,11553.56,112200,11553.56
2/14/2005,11644.4,11677.57,11626.42,11632.2,110400,11632.2
2/15/2005,11648.68,11676.26,11635.57,11646.49,75200,11646.49
2/16/2005,11629.69,11684.91,11585.46,11601.68,82800,11601.68
2/17/2005,11583.84,11638.18,11574.06,11582.72,73000,11582.72
2/18/2005,11562.93,11660.12,11562.93,11660.12,75600,11660.12
2/21/2005,11682.19,11690.49,11651.02,11651.02,70200,11651.02
2/22/2005,11636.47,11651.51,11592.04,11597.71,69000,11597.71
2/23/2005,11510.76,11510.76,11452.42,11500.18,75600,11500.18
2/24/2005,11513.84,11557.86,11507.2,11531.15,65200,11531.15
2/25/2005,11585.84,11677.2,11585.46,11658.25,74600,11658.25
2/28/2005,11742.01,11754.9,11704.32,11740.6,93200,11740.6
3/1/2005,11734.14,11780.53,11719.77,11780.53,103200,11780.53
3/2/2005,11804.84,11831.69,11780.61,11813.71,100600,11813.71
3/3/2005,11790.91,11856.46,11790.91,11856.46,98400,11856.46
3/4/2005,11815.79,11881.98,11769.67,11873.05,99200,11873.05
3/7/2005,11935.8,11975.46,11917.77,11925.36,103800,11925.36
3/8/2005,11936.84,11936.84,11878.89,11886.91,86800,11886.91
3/9/2005,11882.25,11966.69,11882.25,11966.69,105800,11966.69
3/10/2005,11892.38,11959.18,11863.54,11864.91,99000,11864.91
3/11/2005,11838.02,11964.21,11838.02,11923.89,177800,11923.89
3/14/2005,11947.29,11955.29,11850.25,11850.25,84400,11850.25
3/15/2005,11899.2,11912.81,11785.16,11821.09,87600,11821.09
3/16/2005,11822.18,11873.18,11793.03,11873.18,72000,11873.18
3/17/2005,11785.95,11808.04,11754.98,11775.5,86600,11775.5
3/18/2005,11792.29,11922.54,11790.96,11879.81,80000,11879.81
3/22/2005,11867.34,11889.13,11830.96,11841.97,89000,11841.97
3/23/2005,11823.97,11823.97,11681.16,11739.12,94600,11739.12
3/24/2005,11741.17,11819.37,11706.27,11745.97,88200,11745.97
3/25/2005,11788.68,11802.7,11732.8,11761.1,66400,11761.1
3/28/2005,11709.79,11816.72,11709.79,11792.3,57400,11792.3
3/29/2005,11809.66,11809.66,11563.12,11599.82,83600,11599.82
3/30/2005,11548.93,11608.45,11506.85,11565.88,94400,11565.88
3/31/2005,11623.1,11668.95,11590.72,11668.95,73200,11668.95
4/1/2005,11590.45,11723.63,11557.13,11723.63,79400,11723.63
4/4/2005,11666.31,11701.19,11652.66,11667.54,79600,11667.54
4/5/2005,11695.97,11786.65,11695.97,11774.31,80400,11774.31
4/6/2005,11783.74,11841.25,11760.71,11827.16,72400,11827.16
4/7/2005,11848.49,11848.49,11757.87,11810.99,83000,11810.99
4/8/2005,11867.15,11911.9,11839.66,11874.75,90800,11874.75
4/11/2005,11847.92,11847.92,11744.86,11745.64,65600,11745.64
4/12/2005,11739.05,11764.01,11657.66,11670.3,62200,11670.3
4/13/2005,11688.22,11718.78,11602.94,11637.52,72000,11637.52
4/14/2005,11578.78,11580.55,11474.82,11563.17,81800,11563.17
4/15/2005,11463.15,11463.15,11343.73,11370.69,95400,11370.69
4/18/2005,11223.65,11223.65,10920.66,10938.44,130800,10938.44
4/19/2005,11019.76,11082.84,10966.46,11065.86,100200,11065.86
4/20/2005,11173.84,11199.38,11052.38,11088.58,85000,11088.58
4/21/2005,10950.73,11001.31,10770.58,10984.39,102200,10984.39
4/22/2005,11116.61,11134.99,11045.95,11045.95,82600,11045.95
4/25/2005,11064.95,11114.45,11020.59,11073.77,58200,11073.77
4/26/2005,11085.75,11085.75,11019.94,11035.83,65200,11035.83
4/27/2005,10968.77,11022.44,10968.58,11005.42,82600,11005.42
4/28/2005,10979.05,11008.9,10892.71,11008.9,105600,11008.9
5/2/2005,10954.21,11035.95,10913.97,11002.11,59600,11002.11
5/6/2005,11119.78,11192.17,11109.33,11192.17,75600,11192.17
5/9/2005,11199.1,11199.1,11119.48,11171.32,81200,11171.32
5/10/2005,11193.22,11211.36,11125,11159.46,85200,11159.46
5/11/2005,11091.26,11120.7,11038.26,11120.7,71600,11120.7
5/12/2005,11118.13,11135.5,11069.69,11077.94,70600,11077.94
5/13/2005,11044.71,11103.08,11017.79,11049.11,79000,11049.11
5/16/2005,11045.29,11048.85,10935.53,10947.22,68400,10947.22
5/17/2005,11046.3,11066.76,10788.59,10825.39,86400,10825.39
5/18/2005,10848.63,10891.69,10821.41,10835.41,77400,10835.41
5/19/2005,10973.28,11102.43,10953.08,11077.16,87400,11077.16
5/20/2005,11104.33,11110.45,11034.82,11037.29,70800,11037.29
5/23/2005,11073.01,11163.54,11056.86,11158.65,66600,11158.65
5/24/2005,11184.64,11199.23,11101.93,11133.65,75000,11133.65
5/25/2005,11127.31,11127.9,10988.37,11014.43,83400,11014.43
5/26/2005,11024.36,11047.37,10978.85,11027.94,79400,11027.94
5/27/2005,11098.26,11192.33,11089.23,11192.33,69600,11192.33
5/30/2005,11201.32,11302.52,11197.79,11266.33,78600,11266.33
5/31/2005,11273.81,11297.33,11221.46,11276.59,80600,11276.59
6/1/2005,11220.94,11329.67,11220.55,11329.67,76400,11329.67
6/2/2005,11341.89,11374.69,11280.05,11280.05,82000,11280.05
6/3/2005,11302.96,11317.94,11233.65,11300.05,67200,11300.05
6/6/2005,11232.65,11270.62,11184.6,11270.62,60600,11270.62
6/7/2005,11233.08,11258.28,11179.13,11217.45,59200,11217.45
6/8/2005,11235.27,11322.43,11229.86,11281.03,73200,11281.03
6/9/2005,11289.03,11294.43,11148.36,11160.88,67000,11160.88
6/10/2005,11192.99,11331.37,11173.93,11304.23,145400,11304.23
6/13/2005,11308.65,11371.82,11299.78,11311.51,65200,11311.51
6/14/2005,11348.53,11363.48,11326.51,11335.92,64000,11335.92
6/15/2005,11365.62,11429.93,11355.85,11415.88,82800,11415.88
6/16/2005,11419.94,11462.52,11386.01,11416.38,91800,11416.38
6/17/2005,11472.36,11514.03,11463.36,11514.03,91000,11514.03
6/20/2005,11539.18,11539.18,11455.23,11483.35,80200,11483.35
6/21/2005,11474.23,11511.23,11464.25,11488.74,57800,11488.74
6/22/2005,11487.06,11560.6,11445.43,11547.28,70800,11547.28
6/23/2005,11539.42,11576.75,11530.78,11576.75,61400,11576.75
6/24/2005,11480.33,11537.03,11472.61,11537.03,64600,11537.03
6/27/2005,11445.64,11445.64,11378.99,11414.28,58000,11414.28
6/28/2005,11421.48,11519.48,11413.84,11513.83,70000,11513.83
6/29/2005,11567.82,11594.57,11547.13,11577.44,66600,11577.44
6/30/2005,11573.78,11589.63,11542.45,11584.01,0,11584.01
7/1/2005,11573.37,11663.66,11540.93,11630.13,72000,11630.13
7/4/2005,11664.22,11664.22,11629.16,11651.55,61200,11651.55
7/5/2005,11645.23,11658.26,11606.76,11616.7,64800,11616.7
7/6/2005,11648.04,11676.2,11603.53,11603.53,66800,11603.53
7/7/2005,11586.12,11602.81,11567.51,11590.14,68200,11590.14
7/8/2005,11563.84,11653.26,11563.84,11565.99,93000,11565.99
7/11/2005,11676.97,11713.12,11668.77,11674.79,64200,11674.79
7/12/2005,11737.32,11738.3,11672.94,11692.14,63200,11692.14
7/13/2005,11705.83,11707.96,11659.65,11659.84,63000,11659.84
7/14/2005,11715.46,11784.51,11715.46,11764.26,64600,11764.26
7/15/2005,11825.67,11828.31,11758.68,11758.68,71000,11758.68
7/19/2005,11761.61,11770.56,11731.99,11764.84,78800,11764.84
7/20/2005,11780.73,11816.99,11761.21,11789.35,84800,11789.35
7/21/2005,11808.53,11867.23,11786.73,11786.73,75800,11786.73
7/22/2005,11751.92,11753.01,11650.37,11695.05,67000,11695.05
7/25/2005,11721.7,11782.21,11718.66,11762.65,68000,11762.65
7/26/2005,11762.69,11772.68,11719.02,11737.96,65600,11737.96
7/27/2005,11770.57,11848.66,11770.57,11835.08,74400,11835.08
7/28/2005,11881.86,11889.86,11853.62,11858.31,82000,11858.31
7/29/2005,11900.56,11913.5,11826.86,11899.6,83800,11899.6
8/1/2005,11907.42,11972.84,11906.04,11946.92,96200,11946.92
8/2/2005,11954.23,11982.2,11920.88,11940.2,92800,11940.2
8/3/2005,11987.98,12009.56,11950.31,11981.8,93600,11981.8
8/4/2005,11945.14,11945.14,11823.2,11883.31,87600,11883.31
8/5/2005,11842.16,11863.39,11724.61,11766.48,76600,11766.48
8/8/2005,11670.71,11794.84,11614.71,11778.98,83800,11778.98
8/9/2005,11797.33,11958.07,11797.33,11900.32,89800,11900.32
8/10/2005,11996.29,12138.71,11991.69,12098.08,132800,12098.08
8/11/2005,12178.08,12284.76,12167.48,12263.32,127400,12263.32
8/12/2005,12276.24,12324.43,12228.13,12261.68,107800,12261.68
8/15/2005,12254.53,12308.61,12236.61,12256.55,103600,12256.55
8/16/2005,12324.76,12336.85,12277.41,12315.67,116600,12315.67
8/17/2005,12286.83,12369.74,12270.85,12273.12,135000,12273.12
8/18/2005,12322.8,12369.53,12292.82,12307.37,99800,12307.37
8/19/2005,12276.8,12291.73,12219.52,12291.73,91000,12291.73
8/22/2005,12330.7,12478.82,12330.7,12452.51,116200,12452.51
8/23/2005,12511.81,12612.16,12472.93,12472.93,137600,12472.93
8/24/2005,12421.53,12515.66,12416.51,12502.26,96200,12502.26
8/25/2005,12443.21,12466.84,12401.34,12405.16,95800,12405.16
8/26/2005,12458.08,12482.63,12385.03,12439.48,89800,12439.48
8/29/2005,12386.76,12386.76,12274.81,12309.83,86400,12309.83
8/30/2005,12411.41,12457.04,12396.1,12453.14,101000,12453.14
8/31/2005,12428.6,12443.94,12393.68,12413.6,87200,12413.6
9/1/2005,12501.43,12573.01,12501.43,12506.97,111200,12506.97
9/2/2005,12571.88,12600,12544.37,12600,89800,12600
9/5/2005,12616.3,12655.15,12580.37,12634.88,98800,12634.88
9/6/2005,12686.68,12730.21,12581.28,12599.43,149200,12599.43
9/7/2005,12682.85,12682.85,12574.9,12607.59,111400,12607.59
9/8/2005,12601.02,12601.02,12498.4,12533.89,113600,12533.89
9/9/2005,12561.84,12692.04,12556.43,12692.04,201400,12692.04
9/12/2005,12841.02,12926.57,12813.97,12896.43,126200,12896.43
9/13/2005,12896.22,12940.68,12847.19,12901.95,130600,12901.95
9/14/2005,12847.62,12871.54,12830.88,12834.25,129000,12834.25
9/15/2005,12817.78,12986.78,12806.71,12986.78,158800,12986.78
9/16/2005,12992.18,12992.99,12888.74,12958.68,155200,12958.68
9/20/2005,12991.63,13159.39,12991.63,13148.57,185200,13148.57
9/21/2005,13181.71,13235.42,13108.65,13196.57,230600,13196.57
9/22/2005,13120.89,13170.36,13090.28,13159.36,177800,13159.36
9/26/2005,13229.27,13392.63,13229.27,13392.63,195000,13392.63
9/27/2005,13370.09,13373,13282.3,13310.04,237400,13310.04
9/28/2005,13307.53,13487.85,13306.52,13435.91,226600,13435.91
9/29/2005,13515.73,13617.24,13440.9,13617.24,245800,13617.24
9/30/2005,13677.45,13678.44,13539.15,13574.3,198400,13574.3
10/3/2005,13566.2,13584.61,13454.67,13525.28,203400,13525.28
10/4/2005,13597.38,13738.84,13593.01,13738.84,201600,13738.84
10/5/2005,13761.81,13783.6,13655.94,13689.89,181200,13689.89
10/6/2005,13554.56,13554.56,13285.83,13359.51,180200,13359.51
10/7/2005,13279.3,13332.12,13221.33,13227.74,163000,13227.74
10/11/2005,13280.33,13556.71,13241.84,13556.71,170600,13556.71
10/12/2005,13565.87,13704.09,13463.74,13463.74,202200,13463.74
10/13/2005,13388.02,13475.86,13266.98,13449.24,134600,13449.24
10/14/2005,13581.32,13581.32,13361.96,13420.54,136400,13420.54
10/17/2005,13486.18,13510.63,13341.64,13400.29,119400,13400.29
10/18/2005,13376.19,13441.78,13321.97,13352.24,187600,13352.24
10/19/2005,13297.65,13304.98,13073.46,13129.49,179200,13129.49
10/20/2005,13221.91,13264.4,13175.93,13190.46,170400,13190.46
10/21/2005,13065.96,13243.08,12996.29,13199.95,142800,13199.95
10/24/2005,13232.41,13244.24,13083.04,13106.18,115800,13106.18
10/25/2005,13227.92,13336.64,13219.05,13280.62,149200,13280.62
10/26/2005,13291.46,13406.19,13285.6,13395.02,143400,13395.02
10/27/2005,13440.72,13501.24,13387.66,13417.08,166000,13417.08
10/28/2005,13344.93,13373.43,13272.84,13346.54,158200,13346.54
10/31/2005,13459.99,13606.5,13456.07,13606.5,179000,13606.5
11/1/2005,13718.21,13867.86,13706.33,13867.86,113800,13867.86
11/2/2005,13865.1,13927.51,13807.81,13894.78,241000,13894.78
11/4/2005,14040.63,14099.49,13978.96,14075.96,226800,14075.96
11/7/2005,14084.11,14097.59,13982.75,14061.6,213800,14061.6
11/8/2005,14067.78,14071.74,13982.85,14036.73,302000,14036.73
11/9/2005,13989.31,14136.16,13951.4,14072.2,252400,14072.2
11/10/2005,14058.29,14121.71,13981.99,14080.88,181400,14080.88
11/11/2005,14170.33,14206.14,14133.89,14155.06,151200,14155.06
11/14/2005,14218.72,14218.72,14105.45,14116.04,153600,14116.04
11/15/2005,14069.87,14142.27,14043.45,14091.77,166600,14091.77
11/16/2005,14035.74,14170.87,14015.62,14170.87,186800,14170.87
11/17/2005,14192.78,14448.75,14169.47,14411.79,171600,14411.79
11/18/2005,14542.78,14633.35,14542.78,14623.12,150800,14623.12
11/21/2005,14719.28,14808.21,14590.56,14680.43,171000,14680.43
11/22/2005,14726.04,14763.26,14650.06,14708.32,128400,14708.32
11/24/2005,14816.71,14866.99,14721.6,14742.58,130400,14742.58
11/25/2005,14693.87,14784.29,14613.18,14784.29,128000,14784.29
11/28/2005,14847.58,14986.94,14821.75,14986.94,121400,14986.94
11/29/2005,14900.64,14995.08,14868.03,14927.7,128200,14927.7
11/30/2005,14981.34,15013.24,14872.15,14872.15,149000,14872.15
12/1/2005,14914.75,15130.5,14880.18,15130.5,150800,15130.5
12/2/2005,15272.62,15421.6,15245.36,15421.6,211800,15421.6
12/5/2005,15413.52,15563.39,15379.64,15551.31,244600,15551.31
12/6/2005,15518.67,15572.72,15423.38,15423.38,188600,15423.38
12/7/2005,15520.34,15558.32,15467.75,15484.66,151200,15484.66
12/8/2005,15470.65,15523.15,15183.36,15183.36,147800,15183.36
12/9/2005,15127.8,15447.13,15117.15,15404.05,254400,15404.05
12/12/2005,15549.65,15764.99,15548.46,15738.7,185600,15738.7
12/13/2005,15754.31,15782.3,15666.09,15778.86,238400,15778.86
12/14/2005,15817.93,15885.52,15447.15,15464.58,228800,15464.58
12/15/2005,15376.27,15469.35,15254.44,15254.44,151400,15254.44
12/16/2005,15222,15365.48,15095.56,15173.07,149000,15173.07
12/19/2005,15252.15,15391.48,15196,15391.48,98200,15391.48
12/20/2005,15388.71,15647.69,15365.39,15641.26,122200,15641.26
12/21/2005,15713.07,16010.17,15711.91,15957.57,134800,15957.57
12/22/2005,15975.99,15991.3,15759.73,15941.37,161800,15941.37
12/26/2005,16027.66,16108.94,16026.18,16107.67,101800,16107.67
12/27/2005,16033.94,16079.18,15962.73,15969.4,84400,15969.4
12/28/2005,15920.67,16194.61,15911.23,16194.61,82000,16194.61
12/29/2005,16247.54,16445.56,16246.67,16344.2,96200,16344.2
12/30/2005,16412.75,16413.18,16111.43,16111.43,55600,16111.43
1/4/2006,16294.65,16361.54,16250.76,16361.54,94200,16361.54
1/5/2006,16441.27,16474.52,16368.51,16425.37,164600,16425.37
1/6/2006,16408.31,16479.55,16320.43,16428.21,170400,16428.21
1/10/2006,16487.05,16487.05,16124.35,16124.35,154600,16124.35
1/11/2006,16164.92,16363.59,16005.24,16363.59,146200,16363.59
1/12/2006,16426.69,16472.99,16310.45,16445.19,129800,16445.19
1/13/2006,16454.32,16490.27,16383.23,16454.95,137400,16454.95
1/16/2006,16360.04,16387.63,16221.59,16268.03,110000,16268.03
1/17/2006,16152.07,16324.17,15805.95,15805.95,140200,15805.95
1/18/2006,15725.64,15725.64,15059.52,15341.18,192400,15341.18
1/19/2006,15396.6,15740.82,15396.6,15696.28,148000,15696.28
1/20/2006,15847.17,15875.39,15597.77,15696.69,124000,15696.69
1/23/2006,15497.61,15564.9,15312.71,15360.65,108400,15360.65
1/24/2006,15470.91,15685.14,15470.39,15648.89,94600,15648.89
1/25/2006,15725.76,15849.52,15651,15651,143800,15651
1/26/2006,15783.7,15891.02,15764.89,15891.02,121800,15891.02
1/27/2006,16079.94,16460.68,16079.92,16460.68,153800,16460.68
1/30/2006,16615.91,16754.6,16538.72,16551.23,203400,16551.23
1/31/2006,16603.9,16718.79,16561.31,16649.82,143200,16649.82
2/1/2006,16594.9,16671.91,16480.09,16480.09,160400,16480.09
2/2/2006,16632.6,16736.18,16611.53,16710.55,158600,16710.55
2/3/2006,16596.21,16665.1,16567.87,16659.64,125000,16659.64
2/6/2006,16736.23,16777.37,16578.19,16747.76,120200,16747.76
2/7/2006,16768.16,16769.37,16681.04,16720.99,151400,16720.99
2/8/2006,16609.96,16682.91,16272.68,16272.68,134400,16272.68
2/9/2006,16444.74,16540.49,16351.43,16439.67,130800,16439.67
2/10/2006,16525.5,16525.5,16090.93,16257.83,180200,16257.83
2/13/2006,16191.93,16191.93,15877.66,15877.66,143800,15877.66
2/14/2006,15845.19,16184.87,15691.86,16184.87,149200,16184.87
2/15/2006,16302.94,16312.74,15932.83,15932.83,123200,15932.83
2/16/2006,15901.38,16109.2,15842,16043.67,116200,16043.67
2/17/2006,16078.51,16129.94,15702.67,15713.45,121600,15713.45
2/20/2006,15620.58,15661.85,15389.58,15437.93,128800,15437.93
2/21/2006,15602.83,15894.94,15573.71,15894.94,126800,15894.94
2/22/2006,15882.64,15923,15679.91,15781.78,145600,15781.78
2/23/2006,15908.87,16096.1,15892.51,16096.1,121400,16096.1
2/24/2006,16034.67,16118.11,15947.04,16101.91,122800,16101.91
2/27/2006,16156.15,16290.15,16123.29,16192.95,152600,16192.95
2/28/2006,16218.62,16229.68,15953.32,16205.43,154400,16205.43
3/1/2006,16026.82,16053.3,15910.65,15964.46,139200,15964.46
3/2/2006,16068.76,16106.26,15879.71,15909.76,118200,15909.76
3/3/2006,15835.43,15897.29,15658.64,15663.34,111200,15663.34
3/6/2006,15668.63,15901.16,15609.8,15901.16,99800,15901.16
3/7/2006,15864.57,15864.57,15678.12,15726.02,113000,15726.02
3/8/2006,15657.79,15720.65,15553.14,15627.49,113400,15627.49
3/9/2006,15645.3,16049.61,15645.3,16036.91,117800,16036.91
3/10/2006,16007.41,16264.89,15982.02,16115.63,166800,16115.63
3/13/2006,16264.59,16379.47,16242.16,16361.51,94800,16361.51
3/14/2006,16401.11,16410.29,16238.36,16238.36,94600,16238.36
3/15/2006,16342.52,16367.76,16291.77,16319.04,89600,16319.04
3/16/2006,16354.71,16356.49,16032.55,16096.21,97400,16096.21
3/17/2006,16172.74,16339.73,16106.38,16339.73,90600,16339.73
3/20/2006,16299.35,16667.13,16299.35,16624.8,102200,16624.8
3/22/2006,16578.5,16583.25,16477.26,16495.48,122600,16495.48
3/23/2006,16605.48,16661.14,16464.47,16489.37,99000,16489.37
3/24/2006,16501.5,16612.52,16462.47,16560.87,80800,16560.87
3/27/2006,16599.92,16711.16,16599.92,16650.1,92600,16650.1
3/28/2006,16550.47,16690.24,16463.95,16690.24,95600,16690.24
3/29/2006,16670.38,16976.29,16613.72,16938.41,109000,16938.41
3/30/2006,17011.13,17125.64,16974.47,17045.34,140400,17045.34
3/31/2006,17088.76,17094.61,16995.77,17059.66,100600,17059.66
4/3/2006,17127.61,17387.08,17105.5,17333.31,129600,17333.31
4/4/2006,17295.58,17410.3,17266.39,17292.91,115400,17292.91
4/5/2006,17340.14,17464.54,17187.35,17243.98,125800,17243.98
4/6/2006,17365.57,17489.33,17347.01,17489.33,111400,17489.33
4/7/2006,17498.88,17563.37,17418.94,17563.37,118000,17563.37
4/10/2006,17455.03,17489.61,17385.25,17456.58,104000,17456.58
4/11/2006,17460.68,17489.16,17295.42,17418.13,111600,17418.13
4/12/2006,17297.18,17325.21,17162,17162.55,117400,17162.55
4/13/2006,17232.28,17303.27,17068.96,17199.15,101200,17199.15
4/14/2006,17319.33,17319.33,17149.08,17233.82,89600,17233.82
4/17/2006,17233.73,17233.73,17000.36,17000.36,78200,17000.36
4/18/2006,16971.76,17268.05,16945.3,17232.86,98400,17232.86
4/19/2006,17405.92,17459.24,17350.12,17350.12,104600,17350.12
4/20/2006,17391.94,17412.59,17283.97,17317.53,96200,17317.53
4/21/2006,17332.35,17479.73,17258.49,17403.96,109000,17403.96
4/24/2006,17245.62,17245.62,16892.15,16914.4,110600,16914.4
4/25/2006,16929.36,17000.2,16787.44,16970.29,103400,16970.29
4/26/2006,16993.23,17107.93,16944.54,17055.93,105200,17055.93
4/27/2006,17118.92,17176.06,17094.72,17114.54,103600,17114.54
4/28/2006,17039.37,17043.67,16750.5,16906.23,112400,16906.23
5/1/2006,16929.83,16965.33,16868.69,16925.71,79600,16925.71
5/2/2006,16920.13,17188.54,16900.33,17153.77,89200,17153.77
5/8/2006,17334.19,17375.25,17248.59,17291.67,121000,17291.67
5/9/2006,17253.81,17294.5,17178.95,17190.91,116600,17190.91
5/10/2006,17161.47,17253.11,16883.39,16951.93,127600,16951.93
5/11/2006,16887.37,17087,16840.85,16862.14,110200,16862.14
5/12/2006,16655.98,16655.98,16422.49,16601.78,131600,16601.78
5/15/2006,16395.88,16486.91,16317.2,16486.91,118800,16486.91
5/16/2006,16508.89,16596.48,16116.73,16158.42,134600,16158.42
5/17/2006,16259.02,16319.3,16033.66,16307.67,147800,16307.67
5/18/2006,16089.25,16139.14,15914.39,16087.18,131800,16087.18
5/19/2006,16041.18,16166.34,15925.69,16155.45,125000,16155.45
5/22/2006,16254.56,16268.51,15837.26,15857.87,126400,15857.87
5/23/2006,15722.05,15776.2,15582.86,15599.2,137200,15599.2
5/24/2006,15676.64,15907.2,15508.51,15907.2,136200,15907.2
5/25/2006,15809.33,15849.23,15644.62,15693.75,104600,15693.75
5/26/2006,15827.87,15970.76,15819.32,15970.76,102000,15970.76
5/29/2006,16111.54,16111.54,15885.07,15915.68,96800,15915.68
5/30/2006,15920.79,15937.91,15814.83,15859.45,86400,15859.45
5/31/2006,15660.87,15660.87,15442.53,15467.33,114400,15467.33
6/1/2006,15603.25,15655,15417.51,15503.74,102600,15503.74
6/2/2006,15600.28,15789.31,15266.97,15789.31,141200,15789.31
6/5/2006,15719.31,15784.95,15622.75,15668.31,89600,15668.31
6/6/2006,15500.92,15507.78,15340.93,15384.86,96200,15384.86
6/7/2006,15285.05,15433.29,15095.15,15096.01,122200,15096.01
6/8/2006,14990.04,14990.04,14496.96,14633.03,171400,14633.03
6/9/2006,14530.5,14825.48,14389.31,14750.84,219200,14750.84
6/12/2006,14685.46,14845.04,14580.87,14833.01,116000,14833.01
6/13/2006,14650.59,14658.23,14218.6,14218.6,118600,14218.6
6/14/2006,14084.52,14458.82,14045.53,14309.56,146000,14309.56
6/15/2006,14453.33,14593.85,14417.7,14470.76,112600,14470.76
6/16/2006,14679.35,14976.67,14679.35,14879.34,130200,14879.34
6/19/2006,14815.86,14918.6,14772.14,14860.35,86400,14860.35
6/20/2006,14811.11,14845.71,14621.87,14648.41,91800,14648.41
6/21/2006,14712.86,14713.43,14482.96,14644.26,95000,14644.26
6/22/2006,14812.17,15138.47,14812.17,15135.69,109000,15135.69
6/23/2006,15001.77,15126.52,14865.57,15124.04,98200,15124.04
6/26/2006,15080.23,15216.78,14987.77,15152.4,93200,15152.4
6/27/2006,15165.63,15207.38,15095.11,15171.81,94000,15171.81
6/28/2006,14998.01,14998.01,14824.8,14886.11,96400,14886.11
6/29/2006,14981.7,15137.58,14975.78,15121.15,87600,15121.15
6/30/2006,15333.1,15521.22,15333.1,15505.18,108800,15505.18
7/3/2006,15573.35,15617.22,15513.29,15571.62,102600,15571.62
7/4/2006,15677.04,15710.39,15617.81,15638.5,91000,15638.5
